"date","temp_c","dew_c","humidity","wind_kph","pressure_hg","precip_mm","district","year","month"
2011-04-12,11.5,1.05,53,15.68,31.31,0.31,"nakano-ku",2011,"april"
2011-04-13,14.64,7.32,58,13.59,31.34,0,"nakano-ku",2011,"april"
2011-04-14,16.73,9.41,57,11.5,31.24,0,"nakano-ku",2011,"april"
2011-04-15,18.82,10.46,66,21.96,31.15,0,"nakano-ku",2011,"april"
2011-04-16,20.91,11.5,63,18.82,31.06,0.1,"nakano-ku",2011,"april"
2011-04-17,13.59,6.27,61,14.64,31.24,0,"nakano-ku",2011,"april"
2011-04-18,15.68,8.36,71,11.5,31.09,0,"nakano-ku",2011,"april"
2011-04-19,13.59,8.36,77,15.68,30.9,2.2,"nakano-ku",2011,"april"
2011-04-20,12.55,6.27,69,8.36,31.21,0,"nakano-ku",2011,"april"
2011-04-21,12.55,9.41,80,12.55,31.52,0.21,"nakano-ku",2011,"april"
2011-04-22,15.68,11.5,77,9.41,31.43,0,"nakano-ku",2011,"april"
2011-04-23,17.77,13.59,85,27.18,31.15,1.36,"nakano-ku",2011,"april"
2011-04-24,16.73,12.55,70,14.64,31.03,0,"nakano-ku",2011,"april"
2011-04-25,15.68,8.36,64,8.36,31.15,0.1,"nakano-ku",2011,"april"
2011-04-26,15.68,7.32,62,13.59,31.27,0,"nakano-ku",2011,"april"
2011-04-27,20.91,14.64,76,27.18,31.09,0,"nakano-ku",2011,"april"
2011-04-28,20.91,13.59,70,24.05,30.81,0.21,"nakano-ku",2011,"april"
2011-04-29,14.64,9.41,70,10.46,31.21,0.1,"nakano-ku",2011,"april"
2011-04-30,17.77,11.5,72,17.77,31.43,0,"nakano-ku",2011,"april"
2011-04-01,10.78,6.47,66,12.94,32.55,0,"nerima-ku",2011,"april"
2011-04-02,15.1,5.39,57,11.86,32.29,0,"nerima-ku",2011,"april"
2011-04-03,8.63,3.24,70,15.1,32.35,0.65,"nerima-ku",2011,"april"
2011-04-04,9.71,1.08,59,15.1,32.48,0,"nerima-ku",2011,"april"
2011-04-05,10.78,1.08,50,10.78,32.64,0,"nerima-ku",2011,"april"
2011-04-06,14.02,6.47,54,9.71,32.67,0,"nerima-ku",2011,"april"
2011-04-07,16.18,7.55,62,18.33,32.64,0,"nerima-ku",2011,"april"
2011-04-08,17.25,9.71,69,30.2,32.48,0,"nerima-ku",2011,"april"
2011-04-09,18.33,14.02,85,22.65,32.39,0.32,"nerima-ku",2011,"april"
2011-04-10,14.02,8.63,74,11.86,32.35,0.11,"nerima-ku",2011,"april"
2011-04-11,17.25,9.71,71,11.86,32.13,0,"nerima-ku",2011,"april"
2011-04-12,11.86,1.08,53,16.18,32.29,0.32,"nerima-ku",2011,"april"
2011-04-13,15.1,7.55,58,14.02,32.32,0,"nerima-ku",2011,"april"
2011-04-14,17.25,9.71,57,11.86,32.23,0,"nerima-ku",2011,"april"
2011-04-15,19.41,10.78,66,22.65,32.13,0,"nerima-ku",2011,"april"
2011-04-16,21.57,11.86,63,19.41,32.04,0.11,"nerima-ku",2011,"april"
2011-04-17,14.02,6.47,61,15.1,32.23,0,"nerima-ku",2011,"april"
2011-04-18,16.18,8.63,71,11.86,32.07,0,"nerima-ku",2011,"april"
2011-04-19,14.02,8.63,77,16.18,31.88,2.26,"nerima-ku",2011,"april"
2011-04-20,12.94,6.47,69,8.63,32.2,0,"nerima-ku",2011,"april"
2011-04-21,12.94,9.71,80,12.94,32.51,0.22,"nerima-ku",2011,"april"
2011-04-22,16.18,11.86,77,9.71,32.42,0,"nerima-ku",2011,"april"
2011-04-23,18.33,14.02,85,28.04,32.13,1.4,"nerima-ku",2011,"april"
2011-04-24,17.25,12.94,70,15.1,32,0,"nerima-ku",2011,"april"
2011-04-25,16.18,8.63,64,8.63,32.13,0.11,"nerima-ku",2011,"april"
2011-04-26,16.18,7.55,62,14.02,32.26,0,"nerima-ku",2011,"april"
2011-04-27,21.57,15.1,76,28.04,32.07,0,"nerima-ku",2011,"april"
2011-04-28,21.57,14.02,70,24.8,31.78,0.22,"nerima-ku",2011,"april"
2011-04-29,15.1,9.71,70,10.78,32.2,0.11,"nerima-ku",2011,"april"
2011-04-30,18.33,11.86,72,18.33,32.42,0,"nerima-ku",2011,"april"
2011-04-01,10.33,6.2,66,12.4,31.18,0,"ota-ku",2011,"april"
2011-04-02,14.47,5.17,57,11.37,30.94,0,"ota-ku",2011,"april"
2011-04-03,8.27,3.1,70,14.47,31,0.62,"ota-ku",2011,"april"
2011-04-04,9.3,1.03,59,14.47,31.12,0,"ota-ku",2011,"april"
2011-04-05,10.33,1.03,50,10.33,31.28,0,"ota-ku",2011,"april"
2011-04-06,13.43,6.2,54,9.3,31.31,0,"ota-ku",2011,"april"
2011-04-07,15.5,7.23,62,17.57,31.28,0,"ota-ku",2011,"april"
2011-04-08,16.53,9.3,69,28.93,31.12,0,"ota-ku",2011,"april"
2011-04-09,17.57,13.43,85,21.7,31.03,0.31,"ota-ku",2011,"april"
2011-04-10,13.43,8.27,74,11.37,31,0.1,"ota-ku",2011,"april"
2011-04-11,16.53,9.3,71,11.37,30.79,0,"ota-ku",2011,"april"
2011-04-12,11.37,1.03,53,15.5,30.94,0.31,"ota-ku",2011,"april"
2011-04-13,14.47,7.23,58,13.43,30.97,0,"ota-ku",2011,"april"
2011-04-14,16.53,9.3,57,11.37,30.88,0,"ota-ku",2011,"april"
2011-04-15,18.6,10.33,66,21.7,30.79,0,"ota-ku",2011,"april"
2011-04-16,20.67,11.37,63,18.6,30.7,0.1,"ota-ku",2011,"april"
2011-04-17,13.43,6.2,61,14.47,30.88,0,"ota-ku",2011,"april"
2011-04-18,15.5,8.27,71,11.37,30.73,0,"ota-ku",2011,"april"
2011-04-19,13.43,8.27,77,15.5,30.54,2.17,"ota-ku",2011,"april"
2011-04-20,12.4,6.2,69,8.27,30.85,0,"ota-ku",2011,"april"
2011-04-21,12.4,9.3,80,12.4,31.15,0.21,"ota-ku",2011,"april"
2011-04-22,15.5,11.37,77,9.3,31.06,0,"ota-ku",2011,"april"
2011-04-23,17.57,13.43,85,26.87,30.79,1.34,"ota-ku",2011,"april"
2011-04-24,16.53,12.4,70,14.47,30.67,0,"ota-ku",2011,"april"
2011-04-25,15.5,8.27,64,8.27,30.79,0.1,"ota-ku",2011,"april"
2011-04-26,15.5,7.23,62,13.43,30.91,0,"ota-ku",2011,"april"
2011-04-27,20.67,14.47,76,26.87,30.73,0,"ota-ku",2011,"april"
2011-04-28,20.67,13.43,70,23.77,30.45,0.21,"ota-ku",2011,"april"
2011-04-29,14.47,9.3,70,10.33,30.85,0.1,"ota-ku",2011,"april"
2011-04-30,17.57,11.37,72,17.57,31.06,0,"ota-ku",2011,"april"
2011-04-01,9.96,5.98,66,11.96,30.07,0,"setagaya-ku",2011,"april"
2011-04-02,13.95,4.98,57,10.96,29.84,0,"setagaya-ku",2011,"april"
2011-04-03,7.97,2.99,70,13.95,29.9,0.6,"setagaya-ku",2011,"april"
2011-04-04,8.97,1,59,13.95,30.02,0,"setagaya-ku",2011,"april"
2011-04-05,9.96,1,50,9.96,30.16,0,"setagaya-ku",2011,"april"
2011-04-06,12.95,5.98,54,8.97,30.19,0,"setagaya-ku",2011,"april"
2011-04-07,14.95,6.98,62,16.94,30.16,0,"setagaya-ku",2011,"april"
2011-04-08,15.94,8.97,69,27.9,30.02,0,"setagaya-ku",2011,"april"
2011-04-09,16.94,12.95,85,20.93,29.93,0.3,"setagaya-ku",2011,"april"
2011-04-10,12.95,7.97,74,10.96,29.9,0.1,"setagaya-ku",2011,"april"
2011-04-11,15.94,8.97,71,10.96,29.69,0,"setagaya-ku",2011,"april"
2011-04-12,10.96,1,53,14.95,29.84,0.3,"setagaya-ku",2011,"april"
2011-04-13,13.95,6.98,58,12.95,29.87,0,"setagaya-ku",2011,"april"
2011-04-14,15.94,8.97,57,10.96,29.78,0,"setagaya-ku",2011,"april"
2011-04-15,17.94,9.96,66,20.93,29.69,0,"setagaya-ku",2011,"april"
2011-04-16,19.93,10.96,63,17.94,29.6,0.1,"setagaya-ku",2011,"april"
2011-04-17,12.95,5.98,61,13.95,29.78,0,"setagaya-ku",2011,"april"
2011-04-18,14.95,7.97,71,10.96,29.63,0,"setagaya-ku",2011,"april"
2011-04-19,12.95,7.97,77,14.95,29.46,2.09,"setagaya-ku",2011,"april"
2011-04-20,11.96,5.98,69,7.97,29.75,0,"setagaya-ku",2011,"april"
2011-04-21,11.96,8.97,80,11.96,30.04,0.2,"setagaya-ku",2011,"april"
2011-04-22,14.95,10.96,77,8.97,29.96,0,"setagaya-ku",2011,"april"
2011-04-23,16.94,12.95,85,25.91,29.69,1.3,"setagaya-ku",2011,"april"
2011-04-24,15.94,11.96,70,13.95,29.57,0,"setagaya-ku",2011,"april"
2011-04-25,14.95,7.97,64,7.97,29.69,0.1,"setagaya-ku",2011,"april"
2011-04-26,14.95,6.98,62,12.95,29.81,0,"setagaya-ku",2011,"april"
2011-04-27,19.93,13.95,76,25.91,29.63,0,"setagaya-ku",2011,"april"
2011-04-28,19.93,12.95,70,22.92,29.37,0.2,"setagaya-ku",2011,"april"
2011-04-29,13.95,8.97,70,9.96,29.75,0.1,"setagaya-ku",2011,"april"
2011-04-30,16.94,10.96,72,16.94,29.96,0,"setagaya-ku",2011,"april"
2011-04-01,10.35,6.21,66,12.42,31.24,0,"shibuya-ku",2011,"april"
2011-04-02,14.49,5.18,57,11.39,31,0,"shibuya-ku",2011,"april"
2011-04-03,8.28,3.11,70,14.49,31.06,0.62,"shibuya-ku",2011,"april"
2011-04-04,9.32,1.04,59,14.49,31.18,0,"shibuya-ku",2011,"april"
2011-04-05,10.35,1.04,50,10.35,31.33,0,"shibuya-ku",2011,"april"
2011-04-06,13.46,6.21,54,9.32,31.36,0,"shibuya-ku",2011,"april"
2011-04-07,15.53,7.25,62,17.6,31.33,0,"shibuya-ku",2011,"april"
2011-04-08,16.56,9.32,69,28.99,31.18,0,"shibuya-ku",2011,"april"
2011-04-09,17.6,13.46,85,21.74,31.09,0.31,"shibuya-ku",2011,"april"
2011-04-10,13.46,8.28,74,11.39,31.06,0.1,"shibuya-ku",2011,"april"
2011-04-11,16.56,9.32,71,11.39,30.84,0,"shibuya-ku",2011,"april"
2011-04-12,11.39,1.04,53,15.53,31,0.31,"shibuya-ku",2011,"april"
2011-04-13,14.49,7.25,58,13.46,31.03,0,"shibuya-ku",2011,"april"
2011-04-14,16.56,9.32,57,11.39,30.94,0,"shibuya-ku",2011,"april"
2011-04-15,18.63,10.35,66,21.74,30.84,0,"shibuya-ku",2011,"april"
2011-04-16,20.7,11.39,63,18.63,30.75,0.1,"shibuya-ku",2011,"april"
2011-04-17,13.46,6.21,61,14.49,30.94,0,"shibuya-ku",2011,"april"
2011-04-18,15.53,8.28,71,11.39,30.78,0,"shibuya-ku",2011,"april"
2011-04-19,13.46,8.28,77,15.53,30.6,2.17,"shibuya-ku",2011,"april"
2011-04-20,12.42,6.21,69,8.28,30.91,0,"shibuya-ku",2011,"april"
2011-04-21,12.42,9.32,80,12.42,31.21,0.21,"shibuya-ku",2011,"april"
2011-04-22,15.53,11.39,77,9.32,31.12,0,"shibuya-ku",2011,"april"
2011-04-23,17.6,13.46,85,26.92,30.84,1.35,"shibuya-ku",2011,"april"
2011-04-24,16.56,12.42,70,14.49,30.72,0,"shibuya-ku",2011,"april"
2011-04-25,15.53,8.28,64,8.28,30.84,0.1,"shibuya-ku",2011,"april"
2011-04-26,15.53,7.25,62,13.46,30.97,0,"shibuya-ku",2011,"april"
2011-04-27,20.7,14.49,76,26.92,30.78,0,"shibuya-ku",2011,"april"
2011-04-28,20.7,13.46,70,23.81,30.51,0.21,"shibuya-ku",2011,"april"
2011-04-29,14.49,9.32,70,10.35,30.91,0.1,"shibuya-ku",2011,"april"
2011-04-30,17.6,11.39,72,17.6,31.12,0,"shibuya-ku",2011,"april"
2011-04-01,10.39,6.23,66,12.47,31.36,0,"shinagawa-ku",2011,"april"
2011-04-02,14.55,5.2,57,11.43,31.11,0,"shinagawa-ku",2011,"april"
2011-04-03,8.31,3.12,70,14.55,31.18,0.62,"shinagawa-ku",2011,"april"
2011-04-04,9.35,1.04,59,14.55,31.3,0,"shinagawa-ku",2011,"april"
2011-04-05,10.39,1.04,50,10.39,31.45,0,"shinagawa-ku",2011,"april"
2011-04-06,13.51,6.23,54,9.35,31.48,0,"shinagawa-ku",2011,"april"
2011-04-07,15.59,7.27,62,17.66,31.45,0,"shinagawa-ku",2011,"april"
2011-04-08,16.63,9.35,69,29.09,31.3,0,"shinagawa-ku",2011,"april"
2011-04-09,17.66,13.51,85,21.82,31.21,0.31,"shinagawa-ku",2011,"april"
2011-04-10,13.51,8.31,74,11.43,31.18,0.1,"shinagawa-ku",2011,"april"
2011-04-11,16.63,9.35,71,11.43,30.96,0,"shinagawa-ku",2011,"april"
2011-04-12,11.43,1.04,53,15.59,31.11,0.31,"shinagawa-ku",2011,"april"
2011-04-13,14.55,7.27,58,13.51,31.14,0,"shinagawa-ku",2011,"april"
2011-04-14,16.63,9.35,57,11.43,31.05,0,"shinagawa-ku",2011,"april"
2011-04-15,18.7,10.39,66,21.82,30.96,0,"shinagawa-ku",2011,"april"
2011-04-16,20.78,11.43,63,18.7,30.87,0.1,"shinagawa-ku",2011,"april"
2011-04-17,13.51,6.23,61,14.55,31.05,0,"shinagawa-ku",2011,"april"
2011-04-18,15.59,8.31,71,11.43,30.9,0,"shinagawa-ku",2011,"april"
2011-04-19,13.51,8.31,77,15.59,30.72,2.18,"shinagawa-ku",2011,"april"
2011-04-20,12.47,6.23,69,8.31,31.02,0,"shinagawa-ku",2011,"april"
2011-04-21,12.47,9.35,80,12.47,31.33,0.21,"shinagawa-ku",2011,"april"
2011-04-22,15.59,11.43,77,9.35,31.24,0,"shinagawa-ku",2011,"april"
2011-04-23,17.66,13.51,85,27.02,30.96,1.35,"shinagawa-ku",2011,"april"
2011-04-24,16.63,12.47,70,14.55,30.84,0,"shinagawa-ku",2011,"april"
2011-04-25,15.59,8.31,64,8.31,30.96,0.1,"shinagawa-ku",2011,"april"
2011-04-26,15.59,7.27,62,13.51,31.08,0,"shinagawa-ku",2011,"april"
2011-04-27,20.78,14.55,76,27.02,30.9,0,"shinagawa-ku",2011,"april"
2011-04-28,20.78,13.51,70,23.9,30.62,0.21,"shinagawa-ku",2011,"april"
2011-04-29,14.55,9.35,70,10.39,31.02,0.1,"shinagawa-ku",2011,"april"
2011-04-30,17.66,11.43,72,17.66,31.24,0,"shinagawa-ku",2011,"april"
2011-04-01,10.67,6.4,66,12.8,32.2,0,"shinjuku-ku",2011,"april"
2011-04-02,14.94,5.33,57,11.73,31.94,0,"shinjuku-ku",2011,"april"
2011-04-03,8.53,3.2,70,14.94,32.01,0.64,"shinjuku-ku",2011,"april"
2011-04-04,9.6,1.07,59,14.94,32.13,0,"shinjuku-ku",2011,"april"
2011-04-05,10.67,1.07,50,10.67,32.29,0,"shinjuku-ku",2011,"april"
2011-04-06,13.87,6.4,54,9.6,32.32,0,"shinjuku-ku",2011,"april"
2011-04-07,16,7.47,62,18.14,32.29,0,"shinjuku-ku",2011,"april"
2011-04-08,17.07,9.6,69,29.87,32.13,0,"shinjuku-ku",2011,"april"
2011-04-09,18.14,13.87,85,22.4,32.04,0.32,"shinjuku-ku",2011,"april"
2011-04-10,13.87,8.53,74,11.73,32.01,0.11,"shinjuku-ku",2011,"april"
2011-04-11,17.07,9.6,71,11.73,31.79,0,"shinjuku-ku",2011,"april"
2011-04-12,11.73,1.07,53,16,31.94,0.32,"shinjuku-ku",2011,"april"
2011-04-13,14.94,7.47,58,13.87,31.98,0,"shinjuku-ku",2011,"april"
2011-04-14,17.07,9.6,57,11.73,31.88,0,"shinjuku-ku",2011,"april"
2011-04-15,19.2,10.67,66,22.4,31.79,0,"shinjuku-ku",2011,"april"
2011-04-16,21.34,11.73,63,19.2,31.69,0.11,"shinjuku-ku",2011,"april"
2011-04-17,13.87,6.4,61,14.94,31.88,0,"shinjuku-ku",2011,"april"
2011-04-18,16,8.53,71,11.73,31.72,0,"shinjuku-ku",2011,"april"
2011-04-19,13.87,8.53,77,16,31.53,2.24,"shinjuku-ku",2011,"april"
2011-04-20,12.8,6.4,69,8.53,31.85,0,"shinjuku-ku",2011,"april"
2011-04-21,12.8,9.6,80,12.8,32.16,0.21,"shinjuku-ku",2011,"april"
2011-04-22,16,11.73,77,9.6,32.07,0,"shinjuku-ku",2011,"april"
2011-04-23,18.14,13.87,85,27.74,31.79,1.39,"shinjuku-ku",2011,"april"
2011-04-24,17.07,12.8,70,14.94,31.66,0,"shinjuku-ku",2011,"april"
2011-04-25,16,8.53,64,8.53,31.79,0.11,"shinjuku-ku",2011,"april"
2011-04-26,16,7.47,62,13.87,31.91,0,"shinjuku-ku",2011,"april"
2011-04-27,21.34,14.94,76,27.74,31.72,0,"shinjuku-ku",2011,"april"
2011-04-28,21.34,13.87,70,24.54,31.44,0.21,"shinjuku-ku",2011,"april"
2011-04-29,14.94,9.6,70,10.67,31.85,0.11,"shinjuku-ku",2011,"april"
2011-04-30,18.14,11.73,72,18.14,32.07,0,"shinjuku-ku",2011,"april"
2011-04-01,10.13,6.08,66,12.15,30.56,0,"suginami-ku",2011,"april"
2011-04-02,14.18,5.06,57,11.14,30.32,0,"suginami-ku",2011,"april"
2011-04-03,8.1,3.04,70,14.18,30.38,0.61,"suginami-ku",2011,"april"
2011-04-04,9.11,1.01,59,14.18,30.5,0,"suginami-ku",2011,"april"
2011-04-05,10.13,1.01,50,10.13,30.65,0,"suginami-ku",2011,"april"
2011-04-06,13.16,6.08,54,9.11,30.68,0,"suginami-ku",2011,"april"
2011-04-07,15.19,7.09,62,17.21,30.65,0,"suginami-ku",2011,"april"
2011-04-08,16.2,9.11,69,28.35,30.5,0,"suginami-ku",2011,"april"
2011-04-09,17.21,13.16,85,21.26,30.41,0.3,"suginami-ku",2011,"april"
2011-04-10,13.16,8.1,74,11.14,30.38,0.1,"suginami-ku",2011,"april"
2011-04-11,16.2,9.11,71,11.14,30.17,0,"suginami-ku",2011,"april"
2011-04-12,11.14,1.01,53,15.19,30.32,0.3,"suginami-ku",2011,"april"
2011-04-13,14.18,7.09,58,13.16,30.35,0,"suginami-ku",2011,"april"
2011-04-14,16.2,9.11,57,11.14,30.26,0,"suginami-ku",2011,"april"
2011-04-15,18.23,10.13,66,21.26,30.17,0,"suginami-ku",2011,"april"
2011-04-16,20.25,11.14,63,18.23,30.08,0.1,"suginami-ku",2011,"april"
2011-04-17,13.16,6.08,61,14.18,30.26,0,"suginami-ku",2011,"april"
2011-04-18,15.19,8.1,71,11.14,30.11,0,"suginami-ku",2011,"april"
2011-04-19,13.16,8.1,77,15.19,29.93,2.13,"suginami-ku",2011,"april"
2011-04-20,12.15,6.08,69,8.1,30.23,0,"suginami-ku",2011,"april"
2011-04-21,12.15,9.11,80,12.15,30.53,0.2,"suginami-ku",2011,"april"
2011-04-22,15.19,11.14,77,9.11,30.44,0,"suginami-ku",2011,"april"
2011-04-23,17.21,13.16,85,26.33,30.17,1.32,"suginami-ku",2011,"april"
2011-04-24,16.2,12.15,70,14.18,30.05,0,"suginami-ku",2011,"april"
2011-04-25,15.19,8.1,64,8.1,30.17,0.1,"suginami-ku",2011,"april"
2011-04-26,15.19,7.09,62,13.16,30.29,0,"suginami-ku",2011,"april"
2011-04-27,20.25,14.18,76,26.33,30.11,0,"suginami-ku",2011,"april"
2011-04-28,20.25,13.16,70,23.29,29.84,0.2,"suginami-ku",2011,"april"
2011-04-29,14.18,9.11,70,10.13,30.23,0.1,"suginami-ku",2011,"april"
2011-04-30,17.21,11.14,72,17.21,30.44,0,"suginami-ku",2011,"april"
2011-04-01,10.36,6.21,66,12.43,31.26,0,"sumida-ku",2011,"april"
2011-04-02,14.5,5.18,57,11.39,31.01,0,"sumida-ku",2011,"april"
2011-04-03,8.29,3.11,70,14.5,31.07,0.62,"sumida-ku",2011,"april"
2011-04-04,9.32,1.04,59,14.5,31.2,0,"sumida-ku",2011,"april"
2011-04-05,10.36,1.04,50,10.36,31.35,0,"sumida-ku",2011,"april"
2011-04-06,13.46,6.21,54,9.32,31.38,0,"sumida-ku",2011,"april"
2011-04-07,15.54,7.25,62,17.61,31.35,0,"sumida-ku",2011,"april"
2011-04-08,16.57,9.32,69,29,31.2,0,"sumida-ku",2011,"april"
2011-04-09,17.61,13.46,85,21.75,31.1,0.31,"sumida-ku",2011,"april"
2011-04-10,13.46,8.29,74,11.39,31.07,0.1,"sumida-ku",2011,"april"
2011-04-11,16.57,9.32,71,11.39,30.86,0,"sumida-ku",2011,"april"
2011-04-12,11.39,1.04,53,15.54,31.01,0.31,"sumida-ku",2011,"april"
2011-04-13,14.5,7.25,58,13.46,31.04,0,"sumida-ku",2011,"april"
2011-04-14,16.57,9.32,57,11.39,30.95,0,"sumida-ku",2011,"april"
2011-04-15,18.64,10.36,66,21.75,30.86,0,"sumida-ku",2011,"april"
2011-04-16,20.71,11.39,63,18.64,30.77,0.1,"sumida-ku",2011,"april"
2011-04-17,13.46,6.21,61,14.5,30.95,0,"sumida-ku",2011,"april"
2011-04-18,15.54,8.29,71,11.39,30.8,0,"sumida-ku",2011,"april"
2011-04-19,13.46,8.29,77,15.54,30.61,2.17,"sumida-ku",2011,"april"
2011-04-20,12.43,6.21,69,8.29,30.92,0,"sumida-ku",2011,"april"
2011-04-21,12.43,9.32,80,12.43,31.23,0.21,"sumida-ku",2011,"april"
2011-04-22,15.54,11.39,77,9.32,31.13,0,"sumida-ku",2011,"april"
2011-04-23,17.61,13.46,85,26.93,30.86,1.35,"sumida-ku",2011,"april"
2011-04-24,16.57,12.43,70,14.5,30.74,0,"sumida-ku",2011,"april"
2011-04-25,15.54,8.29,64,8.29,30.86,0.1,"sumida-ku",2011,"april"
2011-04-26,15.54,7.25,62,13.46,30.98,0,"sumida-ku",2011,"april"
2011-04-27,20.71,14.5,76,26.93,30.8,0,"sumida-ku",2011,"april"
2011-04-28,20.71,13.46,70,23.82,30.52,0.21,"sumida-ku",2011,"april"
2011-04-29,14.5,9.32,70,10.36,30.92,0.1,"sumida-ku",2011,"april"
2011-04-30,17.61,11.39,72,17.61,31.13,0,"sumida-ku",2011,"april"
2011-04-01,10.34,6.2,66,12.4,31.2,0,"taito-ku",2011,"april"
2011-04-02,14.47,5.17,57,11.37,30.95,0,"taito-ku",2011,"april"
2011-04-03,8.27,3.1,70,14.47,31.01,0.62,"taito-ku",2011,"april"
2011-04-04,9.3,1.03,59,14.47,31.14,0,"taito-ku",2011,"april"
2011-04-05,10.34,1.03,50,10.34,31.29,0,"taito-ku",2011,"april"
2011-04-06,13.44,6.2,54,9.3,31.32,0,"taito-ku",2011,"april"
2011-04-07,15.51,7.24,62,17.57,31.29,0,"taito-ku",2011,"april"
2011-04-08,16.54,9.3,69,28.94,31.14,0,"taito-ku",2011,"april"
2011-04-09,17.57,13.44,85,21.71,31.04,0.31,"taito-ku",2011,"april"
2011-04-10,13.44,8.27,74,11.37,31.01,0.1,"taito-ku",2011,"april"
2011-04-11,16.54,9.3,71,11.37,30.8,0,"taito-ku",2011,"april"
2011-04-12,11.37,1.03,53,15.51,30.95,0.31,"taito-ku",2011,"april"
2011-04-13,14.47,7.24,58,13.44,30.98,0,"taito-ku",2011,"april"
2011-04-14,16.54,9.3,57,11.37,30.89,0,"taito-ku",2011,"april"
2011-04-15,18.61,10.34,66,21.71,30.8,0,"taito-ku",2011,"april"
2011-04-16,20.67,11.37,63,18.61,30.71,0.1,"taito-ku",2011,"april"
2011-04-17,13.44,6.2,61,14.47,30.89,0,"taito-ku",2011,"april"
2011-04-18,15.51,8.27,71,11.37,30.74,0,"taito-ku",2011,"april"
2011-04-19,13.44,8.27,77,15.51,30.56,2.17,"taito-ku",2011,"april"
2011-04-20,12.4,6.2,69,8.27,30.86,0,"taito-ku",2011,"april"
2011-04-21,12.4,9.3,80,12.4,31.17,0.21,"taito-ku",2011,"april"
2011-04-22,15.51,11.37,77,9.3,31.07,0,"taito-ku",2011,"april"
2011-04-23,17.57,13.44,85,26.88,30.8,1.34,"taito-ku",2011,"april"
2011-04-24,16.54,12.4,70,14.47,30.68,0,"taito-ku",2011,"april"
2011-04-25,15.51,8.27,64,8.27,30.8,0.1,"taito-ku",2011,"april"
2011-04-26,15.51,7.24,62,13.44,30.92,0,"taito-ku",2011,"april"
2011-04-27,20.67,14.47,76,26.88,30.74,0,"taito-ku",2011,"april"
2011-04-28,20.67,13.44,70,23.78,30.46,0.21,"taito-ku",2011,"april"
2011-04-29,14.47,9.3,70,10.34,30.86,0.1,"taito-ku",2011,"april"
2011-04-30,17.57,11.37,72,17.57,31.07,0,"taito-ku",2011,"april"
2011-04-01,10.18,6.11,66,12.21,30.72,0,"toshima-ku",2011,"april"
2011-04-02,14.25,5.09,57,11.2,30.48,0,"toshima-ku",2011,"april"
2011-04-03,8.14,3.05,70,14.25,30.54,0.61,"toshima-ku",2011,"april"
2011-04-04,9.16,1.02,59,14.25,30.66,0,"toshima-ku",2011,"april"
2011-04-05,10.18,1.02,50,10.18,30.81,0,"toshima-ku",2011,"april"
2011-04-06,13.23,6.11,54,9.16,30.84,0,"toshima-ku",2011,"april"
2011-04-07,15.27,7.13,62,17.3,30.81,0,"toshima-ku",2011,"april"
2011-04-08,16.29,9.16,69,28.5,30.66,0,"toshima-ku",2011,"april"
2011-04-09,17.3,13.23,85,21.38,30.57,0.31,"toshima-ku",2011,"april"
2011-04-10,13.23,8.14,74,11.2,30.54,0.1,"toshima-ku",2011,"april"
2011-04-11,16.29,9.16,71,11.2,30.33,0,"toshima-ku",2011,"april"
2011-04-12,11.2,1.02,53,15.27,30.48,0.31,"toshima-ku",2011,"april"
2011-04-13,14.25,7.13,58,13.23,30.51,0,"toshima-ku",2011,"april"
2011-04-14,16.29,9.16,57,11.2,30.42,0,"toshima-ku",2011,"april"
2011-04-15,18.32,10.18,66,21.38,30.33,0,"toshima-ku",2011,"april"
2011-04-16,20.36,11.2,63,18.32,30.24,0.1,"toshima-ku",2011,"april"
2011-04-17,13.23,6.11,61,14.25,30.42,0,"toshima-ku",2011,"april"
2011-04-18,15.27,8.14,71,11.2,30.27,0,"toshima-ku",2011,"april"
2011-04-19,13.23,8.14,77,15.27,30.09,2.14,"toshima-ku",2011,"april"
2011-04-20,12.21,6.11,69,8.14,30.39,0,"toshima-ku",2011,"april"
2011-04-21,12.21,9.16,80,12.21,30.69,0.2,"toshima-ku",2011,"april"
2011-04-22,15.27,11.2,77,9.16,30.6,0,"toshima-ku",2011,"april"
2011-04-23,17.3,13.23,85,26.47,30.33,1.32,"toshima-ku",2011,"april"
2011-04-24,16.29,12.21,70,14.25,30.21,0,"toshima-ku",2011,"april"
2011-04-25,15.27,8.14,64,8.14,30.33,0.1,"toshima-ku",2011,"april"
2011-04-26,15.27,7.13,62,13.23,30.45,0,"toshima-ku",2011,"april"
2011-04-27,20.36,14.25,76,26.47,30.27,0,"toshima-ku",2011,"april"
2011-04-28,20.36,13.23,70,23.41,30,0.2,"toshima-ku",2011,"april"
2011-04-29,14.25,9.16,70,10.18,30.39,0.1,"toshima-ku",2011,"april"
2011-04-30,17.3,11.2,72,17.3,30.6,0,"toshima-ku",2011,"april"
2012-04-01,10.45,1.04,56,15.67,31.32,0.1,"adachi-ku",2012,"april"
2012-04-02,10.45,4.18,63,12.54,31.6,0,"adachi-ku",2012,"april"
2012-04-03,14.63,9.4,73,27.17,31.1,1.99,"adachi-ku",2012,"april"
2012-04-04,11.49,1.04,48,16.72,30.95,0,"adachi-ku",2012,"april"
2012-04-05,15.67,2.09,50,28.21,31.07,0,"adachi-ku",2012,"april"
